x_end_epoch_slots,y_start_epoch_slots,required_pct
1,1,5.090745907283968
1,2,4.100838797104558
1,3,3.4968181577395843
1,4,3.0759396622195534
1,5,2.7589489027071727
1,6,2.507589501885311
1,7,2.3008060140185167
1,8,2.1259126609098384
1,9,1.9747399852074292
1,10,1.8417496513866354
1,11,1.7230294788987233
1,12,1.6157205222569433
1,13,1.517672254203839
1,14,1.4272254558250506
1,15,1.3430701181590332
1,16,1.2641491673932803
1,17,1.189591071462833
1,18,1.1186610590890402
1,19,1.0507244426995692
1,20,0.9852176868349118
1,21,0.9216240553867617
1,22,0.8594512127885968
1,23,0.7982081326578034
1,24,0.7373779502721572
1,25,0.6763814891410826
1,26,0.6145217641858378
1,27,0.5508891291349564
1,28,0.48417849646672123
1,29,0.41228234796593793
1,30,0.33117688689818486
1,31,0.23052992013584947
2,1,4.100838797104558
2,2,3.5141390516672693
2,3,3.101258772550662
2,4,2.7884139092309015
2,5,2.5393661769234392
2,6,2.3339406118446906
2,7,2.1598822382229437
2,8,2.0092509395821705
2,9,1.8766388603732291
2,10,1.7582123809712782
2,11,1.6511624571288162
2,12,1.5533721144938542
2,13,1.463206250942295
2,14,1.3793736563493844
2,15,1.3008333691356513
2,16,1.2267291301892684
2,17,1.156342078710405
2,18,1.0890554623754969
2,19,1.0243272424996464
2,20,0.9616676947662856
2,21,0.9006197573251976
2,22,0.8407400982319103
2,23,0.7815786595398267
2,24,0.7226536063094863
2,25,0.6634166507004141
2,26,0.6031993039094459
2,27,0.5411200888925223
2,28,0.47590488383403445
2,29,0.4054860903292177
2,30,0.3259049182806764
2,31,0.22698258793963652
3,1,3.4968181577395843
3,2,3.101258772550662
3,3,2.798397968582899
3,4,2.555589444722187
3,5,2.354304748047476
3,6,2.1831318138301232
3,7,2.034598882999726
3,8,1.9035755287392844
3,9,1.7864013086142487
3,10,1.6803802918958808
3,11,1.5834725411004908
3,12,1.4940976507134922
3,13,1.4110050231196132
3,14,1.3331854318230374
3,15,1.2598089422548624
3,16,1.190180082941782
3,17,1.1237045006104924
3,18,1.0598633000014446
3,19,0.9981924372382804
3,20,0.9382652060661923
3,21,0.8796761780204979
3,22,0.8220249768236636
3,23,0.7648979306435304
3,24,0.7078447479192367
3,25,0.650345379425522
3,26,0.5917578403035365
3,27,0.5312273752945853
3,28,0.46750988021355316
3,29,0.3985772849822335
3,30,0.32053628516181726
3,31,0.2233642808340343
4,1,3.0759396622195534
4,2,2.7884139092309015
4,3,2.555589444722187
4,4,2.3611760515501947
4,5,2.1949448083473535
4,6,2.0500992565225613
4,7,1.9219182833290833
4,8,1.8070019821168535
4,9,1.7028272728257525
4,10,1.6074731780707743
4,11,1.5194440161510419
4,12,1.4375516209200108
4,13,1.3608344662224008
4,14,1.2885005768801592
4,15,1.2198861543475026
4,16,1.1544247749209255
4,17,1.0916237661940105
4,18,1.0310454253397514
4,19,0.9722913753913879
4,20,0.9149887023694733
4,21,0.8587766380848474
4,22,0.803292448440921
4,23,0.748154774953146
4,24,0.6929417394823789
4,25,0.6371591331049418
4,26,0.5801896628657809
4,27,0.5212039804633362
4,28,0.4589871545813775
4,29,0.3915503434307754
4,30,0.31506631258319456
4,31,0.21967160370096697
5,1,2.7589489027071727
5,2,2.5393661769234392
5,3,2.354304748047476
5,4,2.1949448083473535
5,5,2.055315982769997
5,6,1.9312090481191841
5,7,1.8195559815828
5,8,1.7180572479204799
5,9,1.6249475354282454
5,10,1.5388428843830273
5,11,1.45863765355455
5,12,1.3834330701886222
5,13,1.3124863827910311
5,14,1.2451737780987242
5,15,1.180962663570449
5,16,1.1193903932864078
5,17,1.0600474241957032
5,18,1.0025634485899226
5,19,0.9465953766057885
5,20,0.89181619920663
5,21,0.8379037639409922
5,22,0.7845283151388682
5,23,0.7313371930816537
5,24,0.6779341287644809
5,25,0.6238485889836892
5,26,0.5684863309643515
5,27,0.5110422263107605
5,28,0.4503297738135872
5,29,0.3843991530060098
5,30,0.30948989458380505
5,31,0.2159008538489346
6,1,2.507589501885311
6,2,2.3339406118446906
6,3,2.1831318138301232
6,4,2.0500992565225613
6,5,1.9312090481191841
6,6,1.8237736752724165
6,7,1.7257541857866727
6,8,1.6355692076281816
6,9,1.5519681935072684
6,10,1.4739447459577015
6,11,1.4006757628800681
6,12,1.3314776720714472
6,13,1.265774233316946
6,14,1.2030723106537513
6,15,1.1429432008232954
6,16,1.0850078449614982
6,17,1.0289247164973834
6,18,0.9743794633858536
6,19,0.9210755379327249
6,20,0.8687250933409623
6,21,0.8170393565997787
6,22,0.765717461780686
6,23,0.7144322454687255
6,24,0.6628105411289572
6,25,0.6104035438093428
6,26,0.5566385802134591
6,27,0.5007336781046992
6,28,0.4415301245800281
6,29,0.37711700858714214
6,30,0.3038014379606896
6,31,0.21204798090089347
7,1,2.3008060140185167
7,2,2.1598822382229437
7,3,2.034598882999726
7,4,1.9219182833290833
7,5,1.8195559815828
7,6,1.7257541857866727
7,7,1.6391330887931557
7,8,1.558590219435973
7,9,1.4832304386280524
7,10,1.412316059627093
7,11,1.3452305138271028
7,12,1.2814513252570712
7,13,1.2205295893126937
7,14,1.1620740486408325
7,15,1.105738431202383
7,16,1.0512110825937493
7,17,0.998206156303587
7,18,0.9464557608648153
7,19,0.8957025205646263
7,20,0.8456919883492681
7,21,0.7961642384829348
7,22,0.7468437153728268
7,23,0.6974259202818476
7,24,0.6475585545854766
7,25,0.5968127959190274
7,26,0.5446362121713306
7,27,0.49026904274491556
7,28,0.4325798214903952
7,29,0.3696965323479572
7,30,0.2979947961892803
7,31,0.20810853967746287
8,1,2.1259126609098384
8,2,2.0092509395821705
8,3,1.9035755287392844
8,4,1.8070019821168535
8,5,1.7180572479204799
8,6,1.6355692076281816
8,7,1.558590219435973
8,8,1.4863429038608778
8,9,1.4181808557163318
8,10,1.3535595967388871
8,11,1.2920146867373508
8,12,1.233144914812995
8,13,1.1765991342037228
8,14,1.1220657215940046
8,15,1.0692639147933578
8,16,1.0179364592812192
8,17,0.9678431020312239
8,18,0.918754524703292
8,19,0.870446311583865
8,20,0.8226924933824659
8,21,0.7752580734626676
8,22,0.7278896784671209
8,23,0.6803029765782054
8,24,0.6321645514491656
8,25,0.5830640053870085
8,26,0.5324679636523538
8,27,0.4796380483445322
8,28,0.4234695984306414
8,29,0.36212957886107855
8,30,0.29206319131457426
8,31,0.20407763451893013
9,1,1.9747399852074292
9,2,1.8766388603732291
9,3,1.7864013086142487
9,4,1.7028272728257525
9,5,1.6249475354282454
9,6,1.5519681935072684
9,7,1.4832304386280524
9,8,1.4181808557163318
9,9,1.3563490927566355
9,10,1.2973307807301568
9,11,1.240774243149499
9,12,1.1863699664794942
9,13,1.1338420894113785
9,14,1.0829413603314793
9,15,1.0334391387944772
9,16,0.9851220965632906
9,17,0.9377873167446309
9,18,0.891237499197883
9,19,0.8452759537676791
9,20,0.7997009886166979
9,21,0.754299153923298
9,22,0.7088365306888355
9,23,0.663046757048133
9,24,0.6166135412173179
9,25,0.5691435271553035
9,26,0.5201213509250281
9,27,0.4688293007768873
9,28,0.41418917918740106
9,29,0.354407122162602
9,30,0.2859991210244022
9,31,0.1999498530631708
10,1,1.8417496513866354
10,2,1.7582123809712782
10,3,1.6803802918958803
10,4,1.6074731780707743
10,5,1.5388428843830273
10,6,1.4739447459577015
10,7,1.412316059627093
10,8,1.3535595967388871
10,9,1.2973307807301568
10,10,1.2433275586158086
10,11,1.1912822678151143
10,12,1.140954984543655
10,13,1.0921279659014353
10,14,1.0446008826361728
10,15,0.9981865942942197
10,16,0.9527072492461302
10,17,0.907990501258543
10,18,0.8638656205429729
10,19,0.8201592345525578
10,20,0.7766903490187774
10,21,0.7332641468387163
10,22,0.6896637907200823
10,23,0.6456389630164188
10,24,0.600888947715066
10,25,0.5550362106095007
10,26,0.5075824827099327
10,27,0.4578301116033401
10,28,0.40472712233997193
10,29,0.3465191204070157
10,30,0.27979424731810704
10,31,0.1957191869297543
11,1,1.7230294788987233
11,2,1.6511624571288162
11,3,1.5834725411004908
11,4,1.5194440161510419
11,5,1.45863765355455
11,6,1.4006757628800681
11,7,1.3452305138271028
11,8,1.2920146867373508
11,9,1.240774243149499
11,10,1.1912822678151143
11,11,1.1433339448252906
11,12,1.0967423078481873
11,13,1.0513345575260868
11,14,1.0069487738210514
11,15,0.9634308709457902
11,16,0.9206316487793653
11,17,0.8784037865640245
11,18,0.8365985988322092
11,19,0.7950623226522618
11,20,0.7536316155180687
11,21,0.7121277884264398
11,22,0.6703490287422704
11,23,0.6280593821650438
11,24,0.5849723514682117
11,25,0.5407251570964462
11,26,0.4948358340646902
11,27,0.44662629012242866
11,28,0.3950706338946081
11,29,0.33845435243335553
11,30,0.2734392621103381
11,31,0.19137893599768405
12,1,1.6157205222569433
12,2,1.5533721144938542
12,3,1.494097650713492
12,4,1.4375516209200108
12,5,1.3834330701886222
12,6,1.3314776720714472
12,7,1.2814513252570712
12,8,1.233144914812995
12,9,1.1863699664794942
12,10,1.140954984543655
12,11,1.0967423078481873
12,12,1.0535853491153688
12,13,1.011346102931326
12,14,0.9698928190921632
12,15,0.9290977411038823
12,16,0.8888348038471396
12,17,0.848977167713682
12,18,0.8093944346996457
12,19,0.7699493372672896
12,20,0.7304935992317069
12,21,0.6908625136271657
12,22,0.6508675161735855
12,23,0.6102855564259865
12,24,0.5688431754087234
12,25,0.5261914242016825
12,26,0.481863970752893
12,27,0.43520188999824394
12,28,0.3852053390856479
12,29,0.3302002187803015
12,30,0.26692372364729317
12,31,0.1869215919255504
13,1,1.517672254203839
13,2,1.463206250942295
13,3,1.4110050231196132
13,4,1.3608344662224008
13,5,1.3124863827910311
13,6,1.265774233316946
13,7,1.2205295893126937
13,8,1.1765991342037228
13,9,1.1338420894113785
13,10,1.0921279659014353
13,11,1.0513345575260868
13,12,1.011346102931326
13,13,0.9720515482839899
13,14,0.9333428436851113
13,15,0.895113201353616
13,16,0.8572552321562223
13,17,0.8196588562971584
13,18,0.7822088494922453
13,19,0.744781829907318
13,20,0.7072423996340487
13,21,0.6694380020865196
13,22,0.6311917951630808
13,23,0.5922923733283895
13,24,0.5524782980778236
13,25,0.5114136619043392
13,26,0.46864721025458317
13,27,0.42353889777346976
13,28,0.3751150019367256
13,29,0.3217424972257099
13,30,0.26023585559372464
13,31,0.18233869512880105
14,1,1.4272254558250506
14,2,1.3793736563493844
14,3,1.3331854318230374
14,4,1.2885005768801592
14,5,1.2451737780987242
14,6,1.2030723106537513
14,7,1.1620740486408325
14,8,1.1220657215940046
14,9,1.0829413603314793
14,10,1.0446008826361728
14,11,1.0069487738210514
14,12,0.9698928190921632
14,13,0.9333428436851113
14,14,0.8972094125652773
14,15,0.8614024331483249
14,16,0.8258295904347923
14,17,0.7903945214865269
14,18,0.7549946007851911
14,19,0.719518151949929
14,20,0.6838408108950382
14,21,0.6478206159075877
14,22,0.6112911441713452
14,23,0.5740515582467565
14,24,0.5358515729676583
14,25,0.4963676605403792
14,26,0.45516320075524064
14,27,0.41161684615445626
14,28,0.36478117720783465
14,29,0.3130650394761402
14,30,0.2533622978205208
14,31,0.17762065742028946
15,1,1.3430701181590332
15,2,1.3008333691356513
15,3,1.2598089422548624
15,4,1.2198861543475026
15,5,1.180962663570449
15,6,1.1429432008232954
15,7,1.105738431202383
15,8,1.0692639147933578
15,9,1.0334391387944772
15,10,0.9981865942942197
15,11,0.9634308709457902
15,12,0.9290977411038823
15,13,0.895113201353616
15,14,0.8614024331483249
15,15,0.8278886344675565
15,16,0.794491659365393
15,17,0.7611263793171201
15,18,0.7277006449263348
15,19,0.6941126712222329
15,20,0.6602475811140083
15,21,0.6259726953137769
15,22,0.5911309072324039
15,23,0.5555310366802757
15,24,0.5189332247730609
15,25,0.48102578311655525
15,26,0.4413863925838161
15,27,0.3994123286635092
15,28,0.3541827737041636
15,29,0.3041493907196939
15,30,0.2462877938957571
15,31,0.17275653966089435
16,1,1.2641491673932803
16,2,1.2267291301892684
16,3,1.190180082941782
16,4,1.1544247749209255
16,5,1.1193903932864078
16,6,1.0850078449614982
16,7,1.0512110825937493
16,8,1.0179364592812192
16,9,0.9851220965632906
16,10,0.9527072492461302
16,11,0.9206316487793653
16,12,0.8888348038471396
16,13,0.8572552321562223
16,14,0.8258295904347923
16,15,0.794491659365393
16,16,0.7631711249289139
16,17,0.7317920747929558
16,18,0.700271093573045
16,19,0.6685147866151906
16,20,0.6364164753981129
16,21,0.6038516651215932
16,22,0.5706716418231768
16,23,0.5366941236328161
16,24,0.5016890819135126
16,25,0.46535624380424245
16,26,0.4272873666153712
16,27,0.38689838313201186
16,28,0.3432954997332724
16,29,0.294974306636254
16,30,0.23899479444668184
16,31,0.16773376962412817
17,1,1.189591071462833
17,2,1.1563420787104055
17,3,1.1237045006104924
17,4,1.0916237661940105
17,5,1.060047424195703
17,6,1.0289247164973834
17,7,0.998206156303587
17,8,0.9678431020312239
17,9,0.9377873167446309
17,10,0.907990501258543
17,11,0.8784037865640245
17,12,0.848977167713682
17,13,0.8196588562971584
17,14,0.7903945214865269
17,15,0.7611263793171201
17,16,0.7317920747929558
17,17,0.7023232789937957
17,18,0.6726438893673253
17,19,0.6426676686100722
17,20,0.6122950733523654
17,21,0.5814088853387772
17,22,0.549868021529534
17,23,0.5174984793259981
17,24,0.48407958780972593
17,25,0.44932217860082657
17,26,0.4128319694350505
17,27,0.374043698023101
17,28,0.3320911493918524
17,29,0.2855151319368619
17,30,0.23146294693642133
17,31,0.16253777915705497
18,1,1.1186610590890402
18,2,1.0890554623754964
18,3,1.0598633000014446
18,4,1.0310454253397514
18,5,1.0025634485899226
18,6,0.9743794633858536
18,7,0.9464557608648151
18,8,0.918754524703292
18,9,0.891237499197883
18,10,0.8638656205429729
18,11,0.8365985988322092
18,12,0.8093944346996457
18,13,0.7822088494922453
18,14,0.7549946007851911
18,15,0.7277006449263348
18,16,0.700271093573045
18,17,0.6726438893673253
18,18,0.6447490928674643
18,19,0.6165066216342588
18,20,0.5878232007275129
18,21,0.5585881495935012
18,22,0.5286674013713598
18,23,0.49789474351434543
18,24,0.46605850789165004
18,25,0.43288043020431816
18,26,0.3979801828174064
18,27,0.36081157519686463
18,28,0.32053667007437336
18,29,0.2757429886088265
18,30,0.2236684293737514
18,31,0.15715153047482155
19,1,1.0507244426995692
19,2,1.0243272424996464
19,3,0.9981924372382804
19,4,0.9722913753913879
19,5,0.9465953766057885
19,6,0.9210755379327249
19,7,0.8957025205646263
19,8,0.870446311583865
19,9,0.8452759537676791
19,10,0.8201592345525578
19,11,0.7950623226522618
19,12,0.7699493372672896
19,13,0.744781829907318
19,14,0.719518151949929
19,15,0.6941126712222329
19,16,0.6685147866151906
19,17,0.6426676686100722
19,18,0.6165066216342588
19,19,0.5899569146213819
19,20,0.5629308472106952
19,21,0.5353236892219603
19,22,0.5070079097631853
19,23,0.4778247189016973
19,24,0.4475712098041719
19,25,0.41597993206551914
19,26,0.38268462062954145
19,27,0.3471585511805765
19,28,0.30859292328015386
19,29,0.2656236974365102
19,30,0.21558306531285695
19,31,0.15155488711807516
20,1,0.9852176868349118
20,2,0.9616676947662856
20,3,0.9382652060661923
20,4,0.9149887023694733
20,5,0.89181619920663
20,6,0.8687250933409623
20,7,0.8456919883492681
20,8,0.8226924933824659
20,9,0.7997009886166979
20,10,0.7766903490187774
20,11,0.7536316155180689
20,12,0.7304935992317069
20,13,0.7072423996340487
20,14,0.6838408108950382
20,15,0.6602475811140083
20,16,0.6364164753981129
20,17,0.6122950733523654
20,18,0.5878232007275129
20,19,0.5629308472106952
20,20,0.5375353462559734
20,21,0.5115374677627577
20,22,0.4848158611894444
20,23,0.45721890763789075
20,24,0.4285523313614163
20,25,0.39855951754152574
20,26,0.36688849142906593
20,27,0.33303252878399053
20,28,0.29621300572764236
20,29,0.25511631720850714
20,30,0.20717312541898208
20,31,0.14572376233856668
21,1,0.9216240553867617
21,2,0.9006197573251976
21,3,0.8796761780204979
21,4,0.8587766380848474
21,5,0.8379037639409922
21,6,0.8170393565997787
21,7,0.7961642384829348
